Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mystery_Rooms,Garima J,5.0 of 5 bubbles,Jan 2020 • Family,Must visit for a thrilling experience!,We went there on our son's 9th birthday.it was an awesome experience solving those mystery puzzles and decoding the codes.an altogether different experience.the whole staff at mystery room is very helpful n they love what they do.😊👍👍
Mystery_Rooms,sachdevamn,4.0 of 5 bubbles,Jan 2020 • Family,Great experience,It was my daughters bday and she ws keen on mystery rooms as she had been dere before and quite liked d place.Even her birthday went very well.I was extremely satisfied.
Mystery_Rooms,kunalbehrani,5.0 of 5 bubbles,Dec 2019 • Business,Fantastic Experience!!!!,This was my third visit to Mystery Rooms.....which means have played three escape games till now....have been to the place with my office team and also my cousins......loved the concept and experience of solving new puzzles....without using any phones....and the overall experience of being trapped in a room and finding all possible ways to come out of it.....overall complete paisa wasool.....and must do for any team building.....family.....friends....Mystery Room....look forward to have a lot of more exciting games in the future!!! All the Best!!!
Mystery_Rooms,shivam2614,5.0 of 5 bubbles,Dec 2019 • Friends,Awesome,"If you like puzzles, this is the place for you. Really enjoyed my visit. Had a really good experience."
Mystery_Rooms,Gaurav S,1.0 of 5 bubbles,Dec 2019 • Family,Poor customer service,"The guy at reception was rude , he was shouting at the staff - lacked courtesySome one should coach him or guide him. He was like this with everyone around"
Mystery_Rooms,visheshbansal08,5.0 of 5 bubbles,Oct 2019 • Family,Very good,The time we had with mystery was so much good and we had winning rooms. The mystery rooms was also hard
Mystery_Rooms,Prakriti Gupta,5.0 of 5 bubbles,Dec 2019 • Family,Great experience,"I visited ere on the recommendation of some relatives who had good experiences. It was my sister's 16 the birthday, an we couldn't think of a better experience on her special day. The mystery was very well planned, and was suitable for all age groups. My parents who usually aren't very adventurous also enjoyed and were equally involved! So, I don't find a reason to remove even half a star from the rating!"
Mystery_Rooms,Stay573334,5.0 of 5 bubbles,Dec 2019 • Family,Family outing at mystery rooms,"it was great fun, solving puzzles with your kido in live environment.Great concept but a costly. wish it would have been a bit cheaper."
Mystery_Rooms,mansigupta28,5.0 of 5 bubbles,Nov 2019 • Family,enjoyable and entertaining,"i went with my friends to mystery room,it was a very enjoyable and fun experience.Might visit again :)"
Mystery_Rooms,lokesh d,5.0 of 5 bubbles,Dec 2019 • Friends,Nice time to spend,It is fun time to spend with your friends/family. Levels are hard and it will test your intelligence. Overall satisfied and must try. Not that costly if you are going in a group of 5-6. 
Mystery_Rooms,DSMANHTSSA,1.0 of 5 bubbles,Nov 2019 • Friends,Unacceptable service.,"First of all, when we first arrived, they were rude from the start. They scolded and disrespected us time and time again. When we went into the escape room, the handcuffs were too tight, cutting off my friends circulation. And they just said ""Why should I help you? I should let you die, you're a prisoner."" Aside from that whole mess, they kept on making perverted comments asking us what our punishment was for failing the escape room.  This is unacceptable."
Mystery_Rooms,sharmagarima1848,5.0 of 5 bubbles,Nov 2019 • Friends,Pretty cool,Love the concept. We went for the hurt locker for the first time and it was amazing. Had a pretty good time with my friends.
Mystery_Rooms,kapurhemang260,5.0 of 5 bubbles,Oct 2019 • Family,Excellent,It was a really good experience about getting trapped in a room like a real life experience.....it helps you think out of the box and helps you do things only with the objects around you
Mystery_Rooms,jatind0gra,5.0 of 5 bubbles,Oct 2019 • Friends,A Must-have Experience for all age groups,"Mystery rooms is a very unique and innovative Real life escape game in which one has 60 minutes to solve the puzzles and get out of the room. The story-line of the games are interesting and you need to work together as teams to get out. It challenges your brain, skills and team-work. Do visit with your family or friends and you might come out with a deeper bond with them."
Mystery_Rooms,Akshay Arya,4.0 of 5 bubbles,Oct 2019 • Friends,Inferno,The setup for this level was actually a mind twister n decoding the hints was fun. We had an amazing experience in that mystery room.
Mystery_Rooms,HimanshuRao12,5.0 of 5 bubbles,Oct 2019 • Friends,Amazing experience,What a great experience it was.Totally enjoyed it. Loved it.Challenging level of clues and puzzles.Brain exercise done right.
Mystery_Rooms,Abhinav Duggal,5.0 of 5 bubbles,Oct 2019 • Friends,A truly fun-filled experience,I would recommend this to everyone who loves solving puzzles and is bored of the conventional movies and eating out as the only options for hanging out.
Mystery_Rooms,Amalia Kapur,4.0 of 5 bubbles,Aug 2019,Challenging but a lot of fun,"Went for a friend's birthday and we had a lot of fun. The room was a bit challenging but it's a great team building activity. After looking at some reviews, i would definitely agree it was a bit pricey and staff could have been a little more welcoming but a great experience overall."
Mystery_Rooms,RJ_THE_BEAST,5.0 of 5 bubbles,Oct 2019 • Friends,insane experience,it the insane experience as i have experienced it first time i will be glad to visit again with my all friends.....
Mystery_Rooms,Naman S,5.0 of 5 bubbles,Oct 2019 • Family,Amazing experience,A really good choice. I have been to3 different escape rooms in 3 different countries but the best one is this one
Mystery_Rooms,Trisha Kumar,5.0 of 5 bubbles,Sep 2019,Awesome experience for the brave hearted,little expensive though it's totally worth it with friends and family. Mystery rooms offers games based on levels and trust me it's not for the faint hearted. Staff is prompt and very efficient. A must visit site and once is definitely not enough. It is situated in a gaming zone and has some mini restaurants for quick bites.
