,attraction_urls
143,https://www.tripadvisor.in/Attraction_Review-g304556-d3705150-Reviews-Subramanya_Bharathi_Museum-Chennai_Madras_Chennai_District_Tamil_Nadu.html
144,https://www.tripadvisor.in/Attraction_Review-g304556-d325399-Reviews-Doveton_House-Chennai_Madras_Chennai_District_Tamil_Nadu.html
145,https://www.tripadvisor.in/Attraction_Review-g304556-d5782188-Reviews-Spectrum_Mall-Chennai_Madras_Chennai_District_Tamil_Nadu.html
146,https://www.tripadvisor.in/Attraction_Review-g304556-d10376829-Reviews-Yoga_Hyagreevar_Perumal_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
147,https://www.tripadvisor.in/Attraction_Review-g304556-d6500855-Reviews-Mylapore_Fine_Arts_Club-Chennai_Madras_Chennai_District_Tamil_Nadu.html
148,https://www.tripadvisor.in/Attraction_Review-g304556-d6500532-Reviews-Varadharaja_Theatre-Chennai_Madras_Chennai_District_Tamil_Nadu.html
149,https://www.tripadvisor.in/Attraction_Review-g304556-d10331234-Reviews-Tholkappia_Poonga-Chennai_Madras_Chennai_District_Tamil_Nadu.html
150,https://www.tripadvisor.in/Attraction_Review-g304556-d4092637-Reviews-Pallikaranai_Marsh_Reserve_Forest-Chennai_Madras_Chennai_District_Tamil_Nadu.html
151,https://www.tripadvisor.in/Attraction_Review-g304556-d6104978-Reviews-Dr_Antiques_Old_Coins-Chennai_Madras_Chennai_District_Tamil_Nadu.html
152,https://www.tripadvisor.in/Attraction_Review-g304556-d10791353-Reviews-Game_On-Chennai_Madras_Chennai_District_Tamil_Nadu.html
153,https://www.tripadvisor.in/Attraction_Review-g304556-d6041098-Reviews-Alsa_Mall-Chennai_Madras_Chennai_District_Tamil_Nadu.html
154,https://www.tripadvisor.in/Attraction_Review-g304556-d2706084-Reviews-M_Rm_Rm_Cultural_Foundation-Chennai_Madras_Chennai_District_Tamil_Nadu.html
155,https://www.tripadvisor.in/Attraction_Review-g304556-d10367100-Reviews-Fit_Rock_Arena-Chennai_Madras_Chennai_District_Tamil_Nadu.html
156,https://www.tripadvisor.in/Attraction_Review-g304556-d10243019-Reviews-Panagal_Park-Chennai_Madras_Chennai_District_Tamil_Nadu.html
157,https://www.tripadvisor.in/Attraction_Review-g304556-d10296904-Reviews-Natesan_Park-Chennai_Madras_Chennai_District_Tamil_Nadu.html
158,https://www.tripadvisor.in/Attraction_Review-g304556-d6823145-Reviews-Sri_Thiagarajarswamy_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
159,https://www.tripadvisor.in/Attraction_Review-g304556-d2357925-Reviews-Pasha-Chennai_Madras_Chennai_District_Tamil_Nadu.html
160,https://www.tripadvisor.in/Attraction_Review-g304556-d13536694-Reviews-Vengeeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
161,https://www.tripadvisor.in/Attraction_Review-g304556-d7085888-Reviews-New_Life_Assembly_of_God-Chennai_Madras_Chennai_District_Tamil_Nadu.html
162,https://www.tripadvisor.in/Attraction_Review-g304556-d12630999-Reviews-Luz_Anjaneyar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
163,https://www.tripadvisor.in/Attraction_Review-g304556-d13392601-Reviews-Adyar_Poonga_River_Restoration_Park-Chennai_Madras_Chennai_District_Tamil_Nadu.html
164,https://www.tripadvisor.in/Attraction_Review-g304556-d12707473-Reviews-Napier_Bridge-Chennai_Madras_Chennai_District_Tamil_Nadu.html
165,https://www.tripadvisor.in/Attraction_Review-g304556-d2665583-Reviews-Varasidi_Vinayakar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
166,https://www.tripadvisor.in/Attraction_Review-g304556-d13237779-Reviews-Velleeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
167,https://www.tripadvisor.in/Attraction_Review-g304556-d11640723-Reviews-Sri_Hridayaleeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
168,https://www.tripadvisor.in/Attraction_Review-g304556-d12172423-Reviews-Tirusoolanathar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
169,https://www.tripadvisor.in/Attraction_Review-g304556-d5062975-Reviews-Rickshaw_Challenge-Chennai_Madras_Chennai_District_Tamil_Nadu.html
170,https://www.tripadvisor.in/Attraction_Review-g304556-d6496357-Reviews-Kart_Attack-Chennai_Madras_Chennai_District_Tamil_Nadu.html
171,https://www.tripadvisor.in/Attraction_Review-g304556-d12001037-Reviews-LIC_Building-Chennai_Madras_Chennai_District_Tamil_Nadu.html
172,https://www.tripadvisor.in/Attraction_Review-g304556-d6496289-Reviews-Maha_Bodhi_Society_of_Srilanka-Chennai_Madras_Chennai_District_Tamil_Nadu.html
173,https://www.tripadvisor.in/Attraction_Review-g304556-d3705587-Reviews-Thousand_Lights_Mosque-Chennai_Madras_Chennai_District_Tamil_Nadu.html
174,https://www.tripadvisor.in/Attraction_Review-g304556-d10379132-Reviews-Dr_Arun_s_Photography_And_Vintage_Camera_Museum-Chennai_Madras_Chennai_District_.html
175,https://www.tripadvisor.in/Attraction_Review-g304556-d10117177-Reviews-Gangadeeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
176,https://www.tripadvisor.in/Attraction_Review-g304556-d7184986-Reviews-Chembarambakkam_Lake-Chennai_Madras_Chennai_District_Tamil_Nadu.html
